;Participant;Latency;Difficulty;MT in ms;SD
2180;16;0;21.1754386;1142.333333;904.54261
2181;16;0;26.61764706;634.3333333;111.540725
2182;16;0;26.82222222;1413;409.5900389
2183;16;0;35.5;2635.666667;2949.877003
2184;16;16.67;2.960784314;275.3333333;31.78574104
2185;16;16.67;3.355555556;238.3333333;153.0272307
2186;16;16.67;3.82278481;511.6666667;404.797892
2187;16;16.67;4.441176471;148;32.18695388
2188;16;16.67;5.298245614;141;46.18441296
2189;16;16.67;5.911764706;674.6666667;575.6468825
2190;16;16.67;6.7;286;188.7961864
2191;16;16.67;6.711111111;294.6666667;207.85171
2192;16;16.67;7.632911392;448.3333333;85.99030953
2193;16;16.67;8.867647059;408.6666667;100.7190813
2194;16;16.67;8.87254902;921;233.6685687
2195;16;16.67;8.882352941;298.6666667;264.4434407
2196;16;16.67;10.05555556;574.6666667;297.1957828
2197;16;16.67;10.57894737;454;202.778204
2198;16;16.67;11.4556962;794.6666667;316.1745299
2199;16;16.67;11.83333333;840.3333333;171.995155
2200;16;16.67;13.30882353;796.3333333;266.0626493
2201;16;16.67;13.4;344.6666667;170.5061094
2202;16;16.67;13.41111111;986;378.9683364
2203;16;16.67;15.27848101;935.6666667;190.5474569
2204;16;16.67;15.87719298;913.3333333;323.1862208
2205;16;16.67;17.73529412;485.6666667;222.5046816
2206;16;16.67;17.75;1258.333333;635.1490639
2207;16;16.67;20.11111111;947;342.6309968
2208;16;16.67;21.1754386;1369;1058.78657
2209;16;16.67;26.61764706;877.3333333;717.2602968
2210;16;16.67;26.82222222;1402;453.1191896
2211;16;16.67;35.5;1887.666667;1406.241207
2212;16;50;2.960784314;428.6666667;639.2075823
2213;16;50;3.355555556;468.3333333;183.5601627
2214;16;50;3.82278481;273.3333333;189.0617183
2215;16;50;4.441176471;370;365.5995077
2216;16;50;5.298245614;247;203.5386941
2217;16;50;5.911764706;335.6666667;17.67295486
2218;16;50;6.7;456.6666667;141.9307343
2219;16;50;6.711111111;665;474.1719098
2220;16;50;7.632911392;955;212.8191721
2221;16;50;8.867647059;411.6666667;65.57692684
2222;16;50;8.87254902;638.3333333;516.0662102
2223;16;50;8.882352941;123;79.0506167
2224;16;50;10.05555556;981;256.5092591
2225;16;50;10.57894737;1030.666667;239.879831
2226;16;50;11.4556962;1058.333333;699.0710503
2227;16;50;11.83333333;1193;389.0616918
2228;16;50;13.30882353;1065.666667;543.2387443
2229;16;50;13.4;862.6666667;295.8383568
2230;16;50;13.41111111;1207.666667;684.9965937
2231;16;50;15.27848101;1392.333333;500.8056842
2232;16;50;15.87719298;1002.333333;635.6802131
2233;16;50;17.73529412;1350.333333;2057.890749
2234;16;50;17.75;1401.333333;336.1254726
2235;16;50;20.11111111;1641.666667;642.9808188
2236;16;50;21.1754386;1201.666667;1110.781857
2237;16;50;26.61764706;2568.666667;917.665698
2238;16;50;26.82222222;945.3333333;612.7718444
2239;16;50;35.5;3873.666667;3898.369574
2240;17;-50;2.960784314;119.3333333;30.50136609
2241;17;-50;3.355555556;81.33333333;17.61628035
2242;17;-50;3.82278481;657.6666667;693.4935712
2243;17;-50;4.441176471;137.3333333;72.81712253
2244;17;-50;5.298245614;312.3333333;239.8881684
2245;17;-50;5.911764706;530.3333333;228.3206809
2246;17;-50;6.7;308.3333333;272.5166662
2247;17;-50;6.711111111;204.6666667;146.0901548
2248;17;-50;7.632911392;282.3333333;152.8441472
2249;17;-50;8.867647059;435;298.4174928
2250;17;-50;8.87254902;358.3333333;186.5699154
2251;17;-50;8.882352941;445.3333333;294.1365896
2252;17;-50;10.05555556;464;364.336383
2253;17;-50;10.57894737;599.3333333;259.7331964
2254;17;-50;11.4556962;842;128.1873629
2255;17;-50;11.83333333;758.6666667;383.3553617
2256;17;-50;13.30882353;431.3333333;281.748706
2257;17;-50;13.4;515.6666667;380.2713943
2258;17;-50;13.41111111;1140.666667;200.6996097
2259;17;-50;15.27848101;811;449.0534489
2260;17;-50;15.87719298;985.6666667;828.7788205
2261;17;-50;17.73529412;277.3333333;132.1526895
2262;17;-50;17.75;693;724.5005176
2263;17;-50;20.11111111;475.6666667;308.5973644
2264;17;-50;21.1754386;932;462.5451329
2265;17;-50;26.61764706;1223;678.6928613
2266;17;-50;26.82222222;1627.333333;1289.035427
2267;17;-50;35.5;1122.333333;744.5537814
2268;17;-16.67;2.960784314;405.3333333;327.973068
2269;17;-16.67;3.355555556;168.6666667;45.08140785
2270;17;-16.67;3.82278481;181.6666667;135.5925268
2271;17;-16.67;4.441176471;395.6666667;428.9724156
2272;17;-16.67;5.298245614;701.3333333;793.1054995
2273;17;-16.67;5.911764706;746.6666667;756.5912591
2274;17;-16.67;6.7;383.3333333;17.38773514
2275;17;-16.67;6.711111111;228;132.5556487
2276;17;-16.67;7.632911392;1137;1271.987028
2277;17;-16.67;8.867647059;443;192.3850306
2278;17;-16.67;8.87254902;1191.333333;1421.603437
2279;17;-16.67;8.882352941;117;30.61045573
2280;17;-16.67;10.05555556;1413.666667;1345.588471
2281;17;-16.67;10.57894737;1417.666667;1424.785715
2282;17;-16.67;11.4556962;686.6666667;151.2426307
2283;17;-16.67;11.83333333;792;337.0296723
2284;17;-16.67;13.30882353;941;266.2649057
2285;17;-16.67;13.4;491.3333333;69.86653944
2286;17;-16.67;13.41111111;2783.666667;1465.852767
2287;17;-16.67;15.27848101;815.3333333;315.7915979
2288;17;-16.67;15.87719298;555;73.62744054
2289;17;-16.67;17.73529412;680;237.006329
2290;17;-16.67;17.75;4028.333333;2747.901806
2291;17;-16.67;20.11111111;1154.333333;377.9237136
2292;17;-16.67;21.1754386;3086;3979.770345
2293;17;-16.67;26.61764706;328;48.5386444
2294;17;-16.67;26.82222222;897;600.1574793
2295;17;-16.67;35.5;1278;511.6717698
2296;17;0;2.960784314;139.3333333;33.54598833
2297;17;0;3.355555556;138.3333333;60.18582336
2298;17;0;3.82278481;174.6666667;27.75487945
2299;17;0;4.441176471;169;45.90206967
2300;17;0;5.298245614;118;1.732050808
2301;17;0;5.911764706;247;90.37145567
2302;17;0;6.7;449.3333333;316.5917455
2303;17;0;6.711111111;181;137.8150935
2304;17;0;7.632911392;408.3333333;185.1926924
2305;17;0;8.867647059;372;137.9818829
2306;17;0;8.87254902;701.6666667;75.04887297
2307;17;0;8.882352941;162;76.01973428
2308;17;0;10.05555556;502;302.2532051
2309;17;0;10.57894737;542.3333333;343.8085708
2310;17;0;11.4556962;488.6666667;203.6426609
2311;17;0;11.83333333;965;489.5518359
2312;17;0;13.30882353;532;246.0325182
2313;17;0;13.4;423;172.0348802
2314;17;0;13.41111111;728;433.1477808
2315;17;0;15.27848101;1409;60.02499479
2316;17;0;15.87719298;931;479.3088774
2317;17;0;17.73529412;480.6666667;392.8820858
2318;17;0;17.75;956.6666667;588.3114255
2319;17;0;20.11111111;833.3333333;554.8561375
2320;17;0;21.1754386;762.6666667;487.5903335
2321;17;0;26.61764706;1180.666667;389.6258889
2322;17;0;26.82222222;1120.333333;457.3579925
2323;17;0;35.5;2470.333333;1243.897236
2324;17;16.67;2.960784314;193.6666667;33.20140559
2325;17;16.67;3.355555556;213.3333333;54.6290521
2326;17;16.67;3.82278481;185.6666667;20.10804151
2327;17;16.67;4.441176471;189.3333333;45.72016331
2328;17;16.67;5.298245614;219;89.20201791
2329;17;16.67;5.911764706;466;65.57438524
2330;17;16.67;6.7;340.6666667;62.85167725
2331;17;16.67;6.711111111;180.3333333;2.081665999
2332;17;16.67;7.632911392;464.3333333;122.4595171
2333;17;16.67;8.867647059;320;37.26929031
2334;17;16.67;8.87254902;344;66.46051459
2335;17;16.67;8.882352941;167.3333333;63.51640208
2336;17;16.67;10.05555556;530;293.4399427
2337;17;16.67;10.57894737;328;2.645751311
2338;17;16.67;11.4556962;632;184.0407564
2339;17;16.67;11.83333333;795.3333333;144.7941067
2340;17;16.67;13.30882353;698.6666667;243.9310012
2341;17;16.67;13.4;504.6666667;164.8342602
2342;17;16.67;13.41111111;909.3333333;306.6143071
2343;17;16.67;15.27848101;865;452.6599165
2344;17;16.67;15.87719298;389.6666667;182.003663
2345;17;16.67;17.73529412;677.3333333;360.9118082
2346;17;16.67;17.75;740.6666667;311.283365
2347;17;16.67;20.11111111;706.3333333;928.8058642
2348;17;16.67;21.1754386;1344.666667;1199.705103
2349;17;16.67;26.61764706;541.6666667;231.6987987
2350;17;16.67;26.82222222;513.3333333;30.23794526
2351;17;16.67;35.5;1333.333333;868.6773471
2352;17;50;2.960784314;177.3333333;75.04887297
2353;17;50;3.355555556;271.3333333;153.5458672
2354;17;50;3.82278481;188.3333333;48.60384073
2355;17;50;4.441176471;271.6666667;100.8976379
2356;17;50;5.298245614;199.3333333;143.5072588
2357;17;50;5.911764706;508;164.353278
2358;17;50;6.7;349;84.87048957
2359;17;50;6.711111111;374;15.71623365
2360;17;50;7.632911392;386.3333333;42.19399641
2361;17;50;8.867647059;338.3333333;62.3083729
2362;17;50;8.87254902;545.6666667;94.68016336
2363;17;50;8.882352941;435;197.4943037
2364;17;50;10.05555556;618;266.2085649
2365;17;50;10.57894737;447.3333333;137.9939612
2366;17;50;11.4556962;308.6666667;118.8121767
2367;17;50;11.83333333;546;40.92676386
2368;17;50;13.30882353;729;450.417584
2369;17;50;13.4;366.6666667;215.5326735
2370;17;50;13.41111111;649;142.6744546
2371;17;50;15.27848101;433.3333333;87.55760009
2372;17;50;15.87719298;458;168.2171216
2373;17;50;17.73529412;765.6666667;128.8112314
2374;17;50;17.75;607;60.6052803
2375;17;50;20.11111111;573.6666667;240.7100607
2376;17;50;21.1754386;568.3333333;110.4188993
2377;17;50;26.61764706;1037;427.9637835
2378;17;50;26.82222222;999.3333333;642.4346919
2379;17;50;35.5;2760.333333;2712.546098
2380;18;-50;2.960784314;29;
2381;18;-50;3.355555556;43.5;21.92031022
2382;18;-50;3.82278481;30.66666667;1.527525232
2383;18;-50;4.441176471;56;
2384;18;-50;5.298245614;;
2385;18;-50;5.911764706;72.8;33.23702754
2386;18;-50;6.7;62.4;22.54550953
2387;18;-50;6.711111111;52.5;15.88500341
2388;18;-50;7.632911392;60;26.26785107
2389;18;-50;8.867647059;72.5;16.26345597
2390;18;-50;8.87254902;112.6666667;49.03400181
2391;18;-50;8.882352941;;
2392;18;-50;10.05555556;117;45.92385001
2393;18;-50;10.57894737;59;
2394;18;-50;11.4556962;110;
2395;18;-50;11.83333333;146.6666667;1.527525232
2396;18;-50;13.30882353;163.5;105.3589104
2397;18;-50;13.4;56;
2398;18;-50;13.41111111;147.3333333;62.53265813
2399;18;-50;15.27848101;117;4.358898944
2400;18;-50;15.87719298;;
2401;18;-50;17.73529412;84;36.76955262
2402;18;-50;17.75;139;
2403;18;-50;20.11111111;74.25;28.941032
2404;18;-50;21.1754386;145;63
2405;18;-50;26.61764706;;
2406;18;-50;26.82222222;126.5;16.26345597
2407;18;-50;35.5;94;
2408;18;-16.67;2.960784314;35.75;13.52466882
2409;18;-16.67;3.355555556;48.4;29.05684085
2410;18;-16.67;3.82278481;28;
2411;18;-16.67;4.441176471;64;14.69693846
2412;18;-16.67;5.298245614;48;16.673332
2413;18;-16.67;5.911764706;59;0
2414;18;-16.67;6.7;86.25;24.11603892
2415;18;-16.67;6.711111111;50.33333333;33.54598833
2416;18;-16.67;7.632911392;66.33333333;19.65536398
2417;18;-16.67;8.867647059;90;24.0208243
2418;18;-16.67;8.87254902;114;0
2419;18;-16.67;8.882352941;41;15.62049935
2420;18;-16.67;10.05555556;111.6;24.78507615
2421;18;-16.67;10.57894737;82.5;0.707106781
2422;18;-16.67;11.4556962;135.4;42.75862486
2423;18;-16.67;11.83333333;146.5;27.71882633
2424;18;-16.67;13.30882353;116.25;20.41853733
2425;18;-16.67;13.4;87;
2426;18;-16.67;13.41111111;;
2427;18;-16.67;15.27848101;138.3333333;42.25320501
2428;18;-16.67;15.87719298;107.8;21.01666006
2429;18;-16.67;17.73529412;;
2430;18;-16.67;17.75;141;
2431;18;-16.67;20.11111111;139.5;37.4766594
2432;18;-16.67;21.1754386;93;
2433;18;-16.67;26.61764706;123.4;51.28645045
2434;18;-16.67;26.82222222;197;39.59797975
2435;18;-16.67;35.5;132.4;45.00888801
2436;18;0;2.960784314;54;25.02998202
2437;18;0;3.355555556;46;15.14925741
2438;18;0;3.82278481;120.5;63.52164985
2439;18;0;4.441176471;62.16666667;20.97061436
2440;18;0;5.298245614;443.3333333;351.0731168
2441;18;0;5.911764706;194.5;272.3508766
2442;18;0;6.7;195.5;116.8175215
2443;18;0;6.711111111;58.6;21.302582
2444;18;0;7.632911392;108.5;35.72534115
2445;18;0;8.867647059;109.6;59.31947404
2446;18;0;8.87254902;125.8;31.12394577
2447;18;0;8.882352941;123.25;130.9080466
2448;18;0;10.05555556;180.3333333;113.6940339
2449;18;0;10.57894737;140.2;44.63406771
2450;18;0;11.4556962;173;87.73824708
2451;18;0;11.83333333;160.3333333;51.39390366
2452;18;0;13.30882353;122.5;50.25037313
2453;18;0;13.4;127.8;24.36595986
2454;18;0;13.41111111;210;93.53430743
2455;18;0;15.27848101;158.2;47.54681903
2456;18;0;15.87719298;342.6666667;396.4320034
2457;18;0;17.73529412;323;381.5245733
2458;18;0;17.75;154.3333333;48.54551129
2459;18;0;20.11111111;163.6666667;20.23198787
2460;18;0;21.1754386;967;655.9153909
2461;18;0;26.61764706;188.3333333;117.78087
2462;18;0;26.82222222;183;100.4556287
2463;18;0;35.5;603.6666667;781.0795947
2464;18;16.67;2.960784314;290;425.4327209
2465;18;16.67;3.355555556;49;15.62049935
2466;18;16.67;3.82278481;57;28
2467;18;16.67;4.441176471;59.66666667;2.081665999
2468;18;16.67;5.298245614;52;16.52271164
2469;18;16.67;5.911764706;102;36.52396474
2470;18;16.67;6.7;88.66666667;51.42308172
2471;18;16.67;6.711111111;80.66666667;18.7705443
2472;18;16.67;7.632911392;137;62.62188116
2473;18;16.67;8.867647059;121.3333333;32.50128203
2474;18;16.67;8.87254902;125.3333333;85.65239829
2475;18;16.67;8.882352941;70.33333333;35.85154576
2476;18;16.67;10.05555556;146;125.7298692
2477;18;16.67;10.57894737;98;43.55456348
2478;18;16.67;11.4556962;122;46.26733909
2479;18;16.67;11.83333333;249.75;35.92005011
2480;18;16.67;13.30882353;541.6666667;629.7176616
2481;18;16.67;13.4;119.5;24.77229635
2482;18;16.67;13.41111111;229.5;73.74957627
2483;18;16.67;15.27848101;238.6666667;122.394172
2484;18;16.67;15.87719298;94.5;34.96188401
2485;18;16.67;17.73529412;87;10.44030651
2486;18;16.67;17.75;356;212.9679162
2487;18;16.67;20.11111111;117.75;51.05797359
2488;18;16.67;21.1754386;142;32.92415527
2489;18;16.67;26.61764706;808.3333333;998.8765356
2490;18;16.67;26.82222222;156.25;49.62106408
2491;18;16.67;35.5;2467;4675.672857
2492;18;50;2.960784314;70.33333333;19.65536398
2493;18;50;3.355555556;29;
2494;18;50;3.82278481;59.66666667;49.66219219
2495;18;50;4.441176471;39.66666667;16.74315781
2496;18;50;5.298245614;1504.666667;2411.064772
2497;18;50;5.911764706;121;107.391806
2498;18;50;6.7;137.3333333;58.82459803
2499;18;50;6.711111111;337;434.1635636
2500;18;50;7.632911392;122.6666667;53.12563725
2501;18;50;8.867647059;90;1.414213562
2502;18;50;8.87254902;581.6666667;900.9563437
2503;18;50;8.882352941;215.3333333;319.280963
2504;18;50;10.05555556;;
2505;18;50;10.57894737;70.33333333;36.66515148
2506;18;50;11.4556962;157;58.38664231
2507;18;50;11.83333333;233.3333333;84.58329228
2508;18;50;13.30882353;287.3333333;305.1365814
2509;18;50;13.4;;
2510;18;50;13.41111111;131.6666667;35.21836642
2511;18;50;15.27848101;171.6666667;92.74337353
2512;18;50;15.87719298;181;41.01219331
2513;18;50;17.73529412;;
2514;18;50;17.75;167.5;103.9446968
2515;18;50;20.11111111;81;47.14870094
2516;18;50;21.1754386;1147.666667;1620.91867
2517;18;50;26.61764706;106.5;19.09188309
2518;18;50;26.82222222;337;261.629509
2519;18;50;35.5;164;16.97056275
2520;19;-50;2.960784314;221;143.6558387
2521;19;-50;3.355555556;58.33333333;29.56912804
2522;19;-50;3.82278481;96.33333333;31.46956201
2523;19;-50;4.441176471;86.33333333;28.50146195
2524;19;-50;5.298245614;183;198.9170681
2525;19;-50;5.911764706;270.3333333;149.5370634
2526;19;-50;6.7;407.6666667;156.7237485
2527;19;-50;6.711111111;248.6666667;156.844934
2528;19;-50;7.632911392;354;59.57348403
2529;19;-50;8.867647059;404.3333333;197.1454624
2530;19;-50;8.87254902;542;224.1941123
2531;19;-50;8.882352941;199;122.9674754
2532;19;-50;10.05555556;609;142.5026316
2533;19;-50;10.57894737;296.3333333;146.206475
2534;19;-50;11.4556962;548.6666667;84.67782079
2535;19;-50;11.83333333;1162;576.4616206
2536;19;-50;13.30882353;686.6666667;398.0368492
2537;19;-50;13.4;1058.333333;594.1601916
2538;19;-50;13.41111111;871.6666667;598.1348789
2539;19;-50;15.27848101;1268.666667;192.3858969
2540;19;-50;15.87719298;1150.333333;516.7246204
2541;19;-50;17.73529412;651;201.553963
2542;19;-50;17.75;1338.333333;523.5287321
2543;19;-50;20.11111111;1029.666667;312.572125
2544;19;-50;21.1754386;1243.666667;697.4419928
2545;19;-50;26.61764706;1408.333333;906.3080786
2546;19;-50;26.82222222;2199.666667;1552.786635
2547;19;-50;35.5;1587.666667;817.8663297
2548;19;-16.67;2.960784314;124.3333333;66.40281119
2549;19;-16.67;3.355555556;125.3333333;121.1376627
2550;19;-16.67;3.82278481;68.66666667;43.68447474
2551;19;-16.67;4.441176471;123.3333333;15.37313674
2552;19;-16.67;5.298245614;602.3333333;675.5304089
2553;19;-16.67;5.911764706;246.3333333;62.54864773
2554;19;-16.67;6.7;249.3333333;27.42869544
2555;19;-16.67;6.711111111;135;63.41135545
2556;19;-16.67;7.632911392;123;46.16275555
2557;19;-16.67;8.867647059;237.3333333;107.8579312
2558;19;-16.67;8.87254902;466;57.61076288
2559;19;-16.67;8.882352941;366.3333333;227.7330308
2560;19;-16.67;10.05555556;375;127.7145254
2561;19;-16.67;10.57894737;325.3333333;67.48580098
2562;19;-16.67;11.4556962;316.3333333;26.00640947
2563;19;-16.67;11.83333333;587;292.1626259
2564;19;-16.67;13.30882353;570.6666667;197.1454624
2565;19;-16.67;13.4;841.3333333;620.4517172
2566;19;-16.67;13.41111111;2131;1527.189903
2567;19;-16.67;15.27848101;640.3333333;77.39724371
2568;19;-16.67;15.87719298;478.6666667;133.6650041
2569;19;-16.67;17.73529412;277.3333333;140.0761698
2570;19;-16.67;17.75;952;168.7216643
2571;19;-16.67;20.11111111;1215.666667;456.7913455
2572;19;-16.67;21.1754386;1093.333333;572.8824778
2573;19;-16.67;26.61764706;1435.666667;456.4398463
2574;19;-16.67;26.82222222;1106.666667;794.746081
2575;19;-16.67;35.5;2245.333333;1592.266414
2576;19;0;2.960784314;229;204.4211339
2577;19;0;3.355555556;115.3333333;3.785938897
2578;19;0;3.82278481;105.3333333;87.61468674
2579;19;0;4.441176471;182.6666667;82.85127237
2580;19;0;5.298245614;266;238.5979883
2581;19;0;5.911764706;259.6666667;3.785938897
2582;19;0;6.7;374.6666667;56.0743554
2583;19;0;6.711111111;243.6666667;252.6901924
2584;19;0;7.632911392;303.6666667;146.4729782
2585;19;0;8.867647059;229;101.2373449
2586;19;0;8.87254902;623;316.7349049
2587;19;0;8.882352941;250.6666667;174.7493443
2588;19;0;10.05555556;457.3333333;181.4285902
2589;19;0;10.57894737;406.3333333;256.6424231
2590;19;0;11.4556962;565.3333333;397.3742988
2591;19;0;11.83333333;794.6666667;314.7210405
2592;19;0;13.30882353;558.6666667;70.00238091
2593;19;0;13.4;388;217.4557426
2594;19;0;13.41111111;1557;410.8369506
2595;19;0;15.27848101;742.3333333;109.7375657
2596;19;0;15.87719298;669.3333333;279.1510941
2597;19;0;17.73529412;1122.666667;1149.821435
2598;19;0;17.75;1255;787.7867732
2599;19;0;20.11111111;606.3333333;205.8745573
2600;19;0;21.1754386;1473.333333;1124.856139
2601;19;0;26.61764706;974;496.8007649
2602;19;0;26.82222222;1455.333333;942.3424714
2603;19;0;35.5;2181;1126.120775
2604;19;16.67;2.960784314;179.6666667;143.5560286
2605;19;16.67;3.355555556;190.3333333;42.33595792
2606;19;16.67;3.82278481;133;80.54191455
2607;19;16.67;4.441176471;132;32.04684072
2608;19;16.67;5.298245614;238.3333333;55.41058864
2609;19;16.67;5.911764706;316.6666667;50.63924697
2610;19;16.67;6.7;390;113.6969657
2611;19;16.67;6.711111111;193.6666667;174.5116997
2612;19;16.67;7.632911392;321.3333333;60.87144925
2613;19;16.67;8.867647059;416;97.50897395
2614;19;16.67;8.87254902;484.6666667;278.8374676
2615;19;16.67;8.882352941;381.6666667;342.5439145
2616;19;16.67;10.05555556;537.6666667;104.7345852
2617;19;16.67;10.57894737;390.6666667;108.6477489
2618;19;16.67;11.4556962;842.3333333;241.0069155
2619;19;16.67;11.83333333;666.3333333;285.7154762
2620;19;16.67;13.30882353;464;84.32674546
2621;19;16.67;13.4;299.3333333;222.3203395
2622;19;16.67;13.41111111;813.6666667;123.4355432
2623;19;16.67;15.27848101;1171.666667;855.9990265
2624;19;16.67;15.87719298;600.3333333;259.6581085
2625;19;16.67;17.73529412;677;261.2642341
2626;19;16.67;17.75;694;157.0382119
2627;19;16.67;20.11111111;673.6666667;115.2142931
2628;19;16.67;21.1754386;1492;950.9595154
2629;19;16.67;26.61764706;622.3333333;207.933483
2630;19;16.67;26.82222222;1426;579.0414493
2631;19;16.67;35.5;1508.333333;868.517319
2632;19;50;2.960784314;125;35.51056181
2633;19;50;3.355555556;165.6666667;45.39089483
2634;19;50;3.82278481;105;16.52271164
2635;19;50;4.441176471;259.6666667;188.8129586
2636;19;50;5.298245614;175.3333333;51.39390366
2637;19;50;5.911764706;366;61.02458521
2638;19;50;6.7;323.3333333;62.00268811
2639;19;50;6.711111111;199.3333333;116.005747
2640;19;50;7.632911392;567;164.0365813
2641;19;50;8.867647059;468;238.9372303
2642;19;50;8.87254902;529;35.67912555
2643;19;50;8.882352941;176.6666667;106.8144809
2644;19;50;10.05555556;708.3333333;270.5925596
2645;19;50;10.57894737;416.6666667;327.1151683
2646;19;50;11.4556962;876.3333333;200.7992364
2647;19;50;11.83333333;741;241.751939
2648;19;50;13.30882353;703.3333333;74.00225222
2649;19;50;13.4;707.6666667;324.7034545
2650;19;50;13.41111111;710.6666667;49.54122862
2651;19;50;15.27848101;992.6666667;134.7973788
2652;19;50;15.87719298;750.6666667;344.9671482
2653;19;50;17.73529412;592.6666667;168.2389174
2654;19;50;17.75;927.3333333;339.411746
2655;19;50;20.11111111;730.6666667;163.9552785
2656;19;50;21.1754386;1376.333333;699.9302346
2657;19;50;26.61764706;1261.666667;772.9225921
2658;19;50;26.82222222;943.3333333;482.9744645
2659;19;50;35.5;1339;719.652694
2660;20;-50;2.960784314;127;45.82575695
2661;20;-50;3.355555556;190.6666667;45.28060659
2662;20;-50;3.82278481;420;162.3915022
2663;20;-50;4.441176471;151;121.5030864
2664;20;-50;5.298245614;461;391.0345253
2665;20;-50;5.911764706;378;85.73797292
2666;20;-50;6.7;674.6666667;437.5275229
2667;20;-50;6.711111111;181;106.7848304
2668;20;-50;7.632911392;387;311.2362447
2669;20;-50;8.867647059;358.3333333;87.93368714
2670;20;-50;8.87254902;469.3333333;400.9018999
2671;20;-50;8.882352941;408.3333333;252.1930477
2672;20;-50;10.05555556;243.6666667;83.93648392
2673;20;-50;10.57894737;352.6666667;74.27202255
2674;20;-50;11.4556962;674.6666667;49.86314604
2675;20;-50;11.83333333;722.6666667;146.8684218
2676;20;-50;13.30882353;958.6666667;533.0753543
2677;20;-50;13.4;845;171.4322023
2678;20;-50;13.41111111;1000.666667;404.6904167
2679;20;-50;15.27848101;899.6666667;499.3959685
2680;20;-50;15.87719298;734.3333333;381.1723145
2681;20;-50;17.73529412;707;485.3648113
2682;20;-50;17.75;1883.333333;1296.142868
2683;20;-50;20.11111111;956.6666667;318.4561718
2684;20;-50;21.1754386;1282.333333;554.3684094
2685;20;-50;26.61764706;1723.333333;951.8284159
2686;20;-50;26.82222222;1959;734.7271602
2687;20;-50;35.5;3061.666667;2142.864049
2688;20;-16.67;2.960784314;331;341.5274513
2689;20;-16.67;3.355555556;118.3333333;30.00555504
2690;20;-16.67;3.82278481;162.6666667;75.79797711
2691;20;-16.67;4.441176471;191;76.70723564
2692;20;-16.67;5.298245614;189.3333333;71.61936423
2693;20;-16.67;5.911764706;421.6666667;157.0392732
2694;20;-16.67;6.7;350.3333333;74.79527614
2695;20;-16.67;6.711111111;438;277.6382538
2696;20;-16.67;7.632911392;558;203.0344798
2697;20;-16.67;8.867647059;633;353.9420857
2698;20;-16.67;8.87254902;1174.333333;895.0845398
2699;20;-16.67;8.882352941;693.6666667;207.8950056
2700;20;-16.67;10.05555556;661;25.11971337
2701;20;-16.67;10.57894737;796.6666667;563.4503823
2702;20;-16.67;11.4556962;1437.333333;1084.132065
2703;20;-16.67;11.83333333;1006;192.5720644
2704;20;-16.67;13.30882353;674;373.1286641
2705;20;-16.67;13.4;2009;1381.503891
2706;20;-16.67;13.41111111;1129.333333;585.6930368
2707;20;-16.67;15.27848101;1008.666667;141.2279481
2708;20;-16.67;15.87719298;1232;514.4346411
2709;20;-16.67;17.73529412;1066.666667;788.8259208
2710;20;-16.67;17.75;1313;267.5238307
2711;20;-16.67;20.11111111;1044.333333;323.8091001
2712;20;-16.67;21.1754386;1684;1118.245501
2713;20;-16.67;26.61764706;1804.333333;192.8998013
2714;20;-16.67;26.82222222;1887.666667;417.714416
2715;20;-16.67;35.5;2805.666667;459.5893094
2716;20;0;2.960784314;132.3333333;95.73052456
2717;20;0;3.355555556;167.6666667;18.58314649
2718;20;0;3.82278481;151;52.82991577
2719;20;0;4.441176471;161.3333333;113.191578
2720;20;0;5.298245614;241.3333333;110.3871973
2721;20;0;5.911764706;470.6666667;149.9677743
2722;20;0;6.7;416;302.4549553
2723;20;0;6.711111111;284.3333333;195.3108633
2724;20;0;7.632911392;456.3333333;277.563206
2725;20;0;8.867647059;416.6666667;106.2089136
2726;20;0;8.87254902;572.3333333;226.168816
2727;20;0;8.882352941;184;142.7165022
2728;20;0;10.05555556;799.6666667;140.8344181
2729;20;0;10.57894737;707.3333333;394.758576
2730;20;0;11.4556962;660.6666667;437.0312727
2731;20;0;11.83333333;1627.333333;1163.321251
2732;20;0;13.30882353;373.6666667;124.1464189
2733;20;0;13.4;1068.333333;457.0714751
2734;20;0;13.41111111;1520;901.1281818
2735;20;0;15.27848101;1005;754.4196445
2736;20;0;15.87719298;1386.666667;834.4557108
2737;20;0;17.73529412;1103.333333;830.9947854
2738;20;0;17.75;1554;953.1899076
2739;20;0;20.11111111;815.6666667;324.1378308
2740;20;0;21.1754386;1225.666667;313.6898681
2741;20;0;26.61764706;3091.333333;3105.863058
2742;20;0;26.82222222;3449;3523.878119
2743;20;0;35.5;3137.333333;2061.500748
2744;20;16.67;2.960784314;200;63.90618123
2745;20;16.67;3.355555556;230.6666667;76.02850343
2746;20;16.67;3.82278481;194.6666667;210.1935616
2747;20;16.67;4.441176471;122.3333333;81.85556385
2748;20;16.67;5.298245614;193.6666667;160.0322884
2749;20;16.67;5.911764706;282;37.2424489
2750;20;16.67;6.7;372;108.1249277
2751;20;16.67;6.711111111;235.3333333;70.50059101
2752;20;16.67;7.632911392;400;33.77869151
2753;20;16.67;8.867647059;422.3333333;337.5682647
2754;20;16.67;8.87254902;581;74.47818473
2755;20;16.67;8.882352941;539.3333333;671.7487129
2756;20;16.67;10.05555556;769.6666667;220.1847709
2757;20;16.67;10.57894737;698.3333333;453.846156
2758;20;16.67;11.4556962;727;207.8557192
